ticker,fecha,tipo_activo,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,magnitud,dias_rec,recup_5d,ret_5d,recup_10d,ret_10d,recup_20d,ret_20d,recup_60d,ret_60d,bucket_vol,bucket_rsi,bucket_streak,tipo_x_mag
GOOGL,2018-10-10,ACCION,-4.629,-3.367,1.536,24.6,4,1,Moderada (-3% a -5%),118.0,0.0,3.24,0.0,-3.21,0.0,1.47,0.0,-0.62,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ACCION | Moderada (-3% a -5%)
GOOGL,2018-10-24,ACCION,-5.183,-3.404,1.215,30.8,0,1,Fuerte (-5% a -10%),40.0,0.0,3.17,0.0,4.84,0.0,-1.3,0.0,2.58,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
GOOGL,2018-10-29,ACCION,-4.523,-2.532,1.681,33.1,1,1,Moderada (-3% a -5%),2.0,0.0,2.03,0.0,1.41,0.0,1.7,0.0,4.36,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
GOOGL,2018-12-04,ACCION,-4.827,-2.245,1.2,46.6,0,1,Moderada (-3% a -5%),58.0,0.0,1.06,0.0,-2.54,0.0,1.47,1.0,10.04,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
GOOGL,2019-04-30,ACCION,-7.502,-5.266,4.298,43.5,0,2,Fuerte (-5% a -10%),191.0,0.0,-1.68,0.0,-6.18,0.0,-6.59,0.0,-5.26,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
GOOGL,2019-06-03,ACCION,-6.124,-3.426,2.856,24.0,1,1,Fuerte (-5% a -10%),17.0,0.0,4.24,0.0,5.31,0.0,5.9,1.0,12.72,Muy alto (>2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
GOOGL,2020-02-24,ACCION,-4.287,-3.524,1.334,38.8,2,2,Moderada (-3% a -5%),133.0,0.0,-2.36,0.0,-14.37,0.0,-25.76,0.0,-3.2,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ACCION | Moderada (-3% a -5%)
GOOGL,2020-02-27,ACCION,-5.431,-3.687,1.517,26.0,0,2,Fuerte (-5% a -10%),74.0,0.0,-0.01,0.0,-15.47,0.0,-11.56,1.0,7.47,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
GOOGL,2020-03-03,ACCION,-3.506,-2.206,1.3,36.0,0,2,Moderada (-3% a -5%),69.0,0.0,-4.68,0.0,-16.42,0.0,-13.14,1.0,6.02,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
GOOGL,2020-03-05,ACCION,-4.838,-2.722,1.294,36.5,0,2,Moderada (-3% a -5%),64.0,0.0,-15.46,0.0,-15.45,0.0,-15.04,1.0,9.14,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Moderada (-3% a -5%)
GOOGL,2020-03-09,ACCION,-6.17,-3.092,1.525,28.6,2,1,Fuerte (-5% a -10%),51.0,0.0,-11.74,0.0,-13.3,0.0,-2.68,1.0,18.38,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
GOOGL,2020-03-11,ACCION,-5.04,-2.271,1.158,32.7,0,1,Fuerte (-5% a -10%),37.0,0.0,-9.89,0.0,-9.02,0.0,-0.32,1.0,18.92,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
GOOGL,2020-03-12,ACCION,-8.205,-3.313,1.871,27.1,1,1,Fuerte (-5% a -10%),1.0,0.0,0.01,0.0,4.62,0.0,8.55,1.0,30.27,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ACCION | Fuerte (-5% a -10%)
GOOGL,2020-03-16,ACCION,-11.634,-3.685,1.696,31.4,0,1,Extrema (>-10%),29.0,0.0,-1.76,0.0,6.83,1.0,17.92,1.0,36.51,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ACCION | Extrema (>-10%)
GOOGL,2020-06-26,ACCION,-5.451,-2.497,2.679,40.5,0,2,Fuerte (-5% a -10%),5.0,1.0,10.06,1.0,10.99,1.0,12.25,1.0,7.14,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ACCION | Fuerte (-5% a -10%)
